"","t","crop","cover","country","annual_yield","fym","biomass_distrib","residues","cc","cc_name","tillage_cr","DR","flag","cf1","cf2","cf3"
"27",2.25,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"28",2.33333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"29",2.41666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"30",2.5,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"31",2.58333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"32",2.66666666666667,"COTTON",0,"US",1.335,0,1,0.141512720125,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"33",2.75,"COTTON",0,"US",1.335,0,0,0,0,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"34",2.83333333333333,"COTTON",0,"US",1.335,0,0,0,0,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"35",2.91666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"36",3,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"37",3.08333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"38",3.16666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"39",3.25,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"40",3.33333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"41",3.41666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"42",3.5,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"43",3.58333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"44",3.66666666666667,"COTTON",0,"US",1.335,0,1,0.141512720125,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"45",3.75,"COTTON",0,"US",1.335,0,0,0,0,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"46",3.83333333333333,"COTTON",0,"US",1.335,0,0,0,0,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"47",3.91666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"48",4,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"49",4.08333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"50",4.16666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"51",4.25,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"52",4.33333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"53",4.41666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"54",4.5,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"55",4.58333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"56",4.66666666666667,"COTTON",0,"US",1.335,0,1,0.141512720125,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"57",4.75,"COTTON",0,"US",1.335,0,0,0,0,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"58",4.83333333333333,"COTTON",0,"US",1.335,0,0,0,0,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"59",4.91666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"60",5,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"61",5.08333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"62",5.16666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"63",5.25,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"64",5.33333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"65",5.41666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"66",5.5,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"67",5.58333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"68",5.66666666666667,"COTTON",0,"US",1.335,0,1,0.141512720125,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"69",5.75,"COTTON",0,"US",1.335,0,0,0,0,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"70",5.83333333333333,"COTTON",0,"US",1.335,0,0,0,0,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"71",5.91666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"72",6,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"73",6.08333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"74",6.16666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"75",6.25,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"76",6.33333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"77",6.41666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"78",6.5,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"79",6.58333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"80",6.66666666666667,"COTTON",0,"US",1.335,0,1,0.141512720125,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"81",6.75,"COTTON",0,"US",1.335,0,0,0,0,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"82",6.83333333333333,"COTTON",0,"US",1.335,0,0,0,0,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"83",6.91666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"84",7,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"85",7.08333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"86",7.16666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"87",7.25,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"88",7.33333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"89",7.41666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"90",7.5,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"91",7.58333333333333,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"92",7.66666666666667,"COTTON",0,"US",1.335,0,1,0.141512720125,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"93",7.75,"COTTON",0,"US",1.335,0,0,0,0,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"94",7.83333333333333,"COTTON",0,"US",1.335,0,0,0,0,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"95",7.91666666666667,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
"96",8,"COTTON",0,"US",1.335,0,0,0,1,"winter",1,1.44,"Treatment",1,0.333333333333333,1
